"No.","Time","Source","Destination","Protocol","Length","Time since reference or first frame","Info"
"4263","63.702272","10.0.0.14","159.124.42.26","TCP","68","63.702272000","36690  >  443 [ACK] Seq=9228 Ack=6902 Win=501 Len=0 TSval=2184746704 TSecr=1968339763"
"4267","63.760276","10.0.0.14","159.124.42.26","TLSv1.2","111","63.760276000","Application Data"
"4284","63.940594","10.0.0.14","159.124.42.26","TCP","68","63.940594000","36690  >  443 [ACK] Seq=9271 Ack=6974 Win=501 Len=0 TSval=2184746943 TSecr=1968340007"
"4287","63.998451","10.0.0.14","159.124.42.26","TLSv1.2","111","63.998451000","Application Data"
"4293","64.074476","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","158","64.074476000","Application Data"
"4311","64.256671","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","64.256671000","60612  >  443 [ACK] Seq=2948 Ack=3465 Win=501 Len=0 TSval=1247750563 TSecr=2323892413"
"4335","64.596773","10.0.0.14","159.124.42.26","TLSv1.2","106","64.596773000","Application Data"
"4342","64.661572","10.0.0.14","159.124.42.26","TCP","68","64.661572000","36690  >  443 [ACK] Seq=9352 Ack=7012 Win=501 Len=0 TSval=2184747664 TSecr=1968340726"
"4345","64.694104","10.0.0.14","159.124.42.26","TCP","68","64.694104000","36690  >  443 [ACK] Seq=9352 Ack=7061 Win=501 Len=0 TSval=2184747696 TSecr=1968340758"
"4346","64.694291","10.0.0.14","159.124.42.26","TLSv1.2","135","64.694291000","Application Data"
"4370","64.945809","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","64.945809000","[TCP Dup ACK 245#12] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681401650 TSecr=3899337116"
"4379","65.055060","10.0.0.14","159.124.42.26","TLSv1.2","106","65.055060000","Application Data"
"4390","65.121491","10.0.0.14","159.124.42.26","TLSv1.2","135","65.121491000","Application Data"
"4396","65.160143","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","65.160143000","[TCP Dup ACK 256#12] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681401864 TSecr=2970038552"
"4442","65.697428","10.0.0.14","159.124.42.26","TLSv1.2","111","65.697428000","Application Data"
"4455","65.942638","10.0.0.14","159.124.42.26","TLSv1.2","111","65.942638000","Application Data"
"4475","66.254954","10.0.0.14","159.124.42.26","TCP","68","66.254954000","36690  >  443 [ACK] Seq=9505 Ack=7277 Win=501 Len=0 TSval=2184749257 TSecr=1968342262"
"4476","66.260815","10.0.0.14","159.124.42.26","TLSv1.2","111","66.260815000","Application Data"
"4487","66.347920","10.0.0.14","159.124.42.26","TCP","68","66.347920000","36690  >  443 [ACK] Seq=9548 Ack=7336 Win=501 Len=0 TSval=2184749350 TSecr=1968342414"
"4488","66.348118","10.0.0.14","159.124.42.26","TLSv1.2","111","66.348118000","Application Data"
"4513","66.695656","10.0.0.14","159.124.42.26","TLSv1.2","111","66.695656000","Application Data"
"4538","67.000486","10.0.0.14","100.26.119.89","TCP","76","67.000486000","59492  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1731123668 TSecr=0 WS=128"
"4544","67.152816","10.0.0.14","100.26.119.89","TCP","68","67.152816000","59492  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1731123821 TSecr=1284742210"
"4545","67.153407","10.0.0.14","100.26.119.89","TLSv1.2","585","67.153407000","Client Hello"
"4550","67.274484","10.0.0.14","100.26.119.89","TCP","76","67.274484000","59506  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1731123942 TSecr=0 WS=128"
"4555","67.317210","10.0.0.14","100.26.119.89","TCP","68","67.317210000","59492  >  443 [ACK] Seq=518 Ack=157 Win=64128 Len=0 TSval=1731123985 TSecr=1284742372"
"4556","67.323624","10.0.0.14","100.26.119.89","TLSv1.2","119","67.323624000","Change Cipher Spec, Encrypted Handshake Message"
"4557","67.324258","10.0.0.14","100.26.119.89","TLSv1.2","173","67.324258000","Application Data"
"4558","67.324676","10.0.0.14","100.26.119.89","TLSv1.2","427","67.324676000","Application Data"
"4559","67.324792","10.0.0.14","100.26.119.89","TLSv1.2","609","67.324792000","Application Data, Application Data"
"4560","67.325089","10.0.0.14","100.26.119.89","TLSv1.2","578","67.325089000","Application Data"
"4564","67.426293","10.0.0.14","100.26.119.89","TCP","56","67.426293000","59506  >  443 [RST] Seq=1 Win=0 Len=0"
"4569","67.476315","10.0.0.14","100.26.119.89","TCP","68","67.476315000","59492  >  443 [ACK] Seq=2084 Ack=264 Win=64128 Len=0 TSval=1731124144 TSecr=1284742531"
"4570","67.476532","10.0.0.14","100.26.119.89","TLSv1.2","106","67.476532000","Application Data"
"4574","67.479485","10.0.0.14","100.26.119.89","TCP","68","67.479485000","59492  >  443 [ACK] Seq=2122 Ack=999 Win=64128 Len=0 TSval=1731124147 TSecr=1284742535"
"4581","67.664516","10.0.0.14","52.20.115.236","TCP","80","67.664516000","[TCP Dup ACK 693#1] 39120  >  443 [ACK] Seq=2059 Ack=6318 Win=64128 Len=0 TSval=2154600231 TSecr=872457032 SLE=6395 SRE=6396"
"4583","67.665585","10.0.0.14","52.20.115.236","TCP","80","67.665585000","39120  >  443 [ACK] Seq=2059 Ack=6364 Win=64128 Len=0 TSval=2154600232 TSecr=872471559 SLE=6395 SRE=6396"
"4585","67.665619","10.0.0.14","52.20.115.236","TCP","68","67.665619000","39120  >  443 [ACK] Seq=2059 Ack=6396 Win=64128 Len=0 TSval=2154600232 TSecr=872471559"
"4586","67.665841","10.0.0.14","52.20.115.236","TCP","68","67.665841000","39120  >  443 [FIN, ACK] Seq=2059 Ack=6396 Win=64128 Len=0 TSval=2154600232 TSecr=872471559"
"4609","67.948217","10.0.0.14","159.124.42.26","TLSv1.2","111","67.948217000","Application Data"
"4625","68.250267","10.0.0.14","159.124.42.26","TLSv1.2","139","68.250267000","Application Data"
"4635","68.325259","10.0.0.14","159.124.42.26","TCP","68","68.325259000","36690  >  443 [ACK] Seq=9748 Ack=7594 Win=501 Len=0 TSval=2184751327 TSecr=1968344384"
"4637","68.358009","10.0.0.14","159.124.42.26","TLSv1.2","106","68.358009000","Application Data"
"4638","68.358084","10.0.0.14","159.124.42.26","TLSv1.2","111","68.358084000","Application Data"
"4647","68.439479","10.0.0.14","159.124.42.26","TCP","68","68.439479000","36690  >  443 [ACK] Seq=9829 Ack=7681 Win=501 Len=0 TSval=2184751441 TSecr=1968344488"
"4648","68.439564","10.0.0.14","159.124.42.26","TLSv1.2","135","68.439564000","Application Data"
"4662","68.805285","10.0.0.14","159.124.42.26","TLSv1.2","106","68.805285000","Application Data"
"4669","68.876192","10.0.0.14","159.124.42.26","TCP","68","68.876192000","36698  >  443 [ACK] Seq=1929 Ack=1654 Win=501 Len=0 TSval=2184751878 TSecr=1968344936"
"4670","68.876278","10.0.0.14","159.124.42.26","TLSv1.2","135","68.876278000","Application Data"
"4704","69.386954","2a06:c701:472d:c000:f796:c198:3a7:a863","2a00:1450:4025:402::bc","TCP","88","69.386954000","[TCP Dup ACK 1474#1] 40856  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=824698773 TSecr=3883660818"
"4725","69.982959","10.0.0.14","159.124.42.26","TCP","68","69.982959000","36690  >  443 [ACK] Seq=9896 Ack=7753 Win=501 Len=0 TSval=2184752985 TSecr=1968346009"
"4727","69.983469","10.0.0.14","159.124.42.26","TLSv1.2","111","69.983469000","Application Data"
"4732","70.064224","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","70.064224000","[TCP Dup ACK 245#13] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681406768 TSecr=3899337116"
"4739","70.280836","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","70.280836000","[TCP Dup ACK 256#13] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681406985 TSecr=2970038552"
"4775","71.139769","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","159","71.139769000","Application Data"
"4781","71.258953","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","71.258953000","60612  >  443 [ACK] Seq=3019 Ack=4553 Win=493 Len=0 TSval=1247757565 TSecr=2323899415"
"4791","71.563044","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","184","71.563044000","Application Data"
"4798","71.750604","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","196","71.750604000","Application Data"
"4804","71.898968","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","71.898968000","60612  >  443 [ACK] Seq=3223 Ack=4648 Win=501 Len=0 TSval=1247758205 TSecr=2323900055"
"4809","72.064106","10.0.0.14","159.124.42.26","TLSv1.2","106","72.064106000","Application Data"
"4816","72.129419","10.0.0.14","159.124.42.26","TCP","68","72.129419000","36690  >  443 [ACK] Seq=9977 Ack=7791 Win=501 Len=0 TSval=2184755131 TSecr=1968348194"
"4821","72.198408","10.0.0.14","159.124.42.26","TCP","68","72.198408000","36690  >  443 [ACK] Seq=9977 Ack=7840 Win=501 Len=0 TSval=2184755200 TSecr=1968348263"
"4822","72.198586","10.0.0.14","159.124.42.26","TLSv1.2","135","72.198586000","Application Data"
"4835","72.514471","10.0.0.14","159.124.42.26","TLSv1.2","106","72.514471000","Application Data"
"4844","72.629258","10.0.0.14","159.124.42.26","TCP","68","72.629258000","36698  >  443 [ACK] Seq=2034 Ack=1741 Win=501 Len=0 TSval=2184755631 TSecr=1968348645"
"4845","72.629539","10.0.0.14","159.124.42.26","TLSv1.2","135","72.629539000","Application Data"
"4850","72.761077","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","72.761077000","60612  >  443 [ACK] Seq=3223 Ack=4780 Win=500 Len=0 TSval=1247759067 TSecr=2323900916"
"4854","72.814758","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","161","72.814758000","Application Data"
"4861","72.943445","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","72.943445000","60612  >  443 [ACK] Seq=3296 Ack=5058 Win=499 Len=0 TSval=1247759249 TSecr=2323901100"
"4871","73.093430","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","160","73.093430000","Application Data"
"4889","73.550385","10.0.0.14","159.124.42.26","TLSv1.2","816","73.550385000","Application Data"
"4894","73.662954","10.0.0.14","159.124.42.26","TCP","68","73.662954000","36690  >  443 [ACK] Seq=10792 Ack=7883 Win=501 Len=0 TSval=2184756665 TSecr=1968349685"
"4922","74.577028","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","74.577028000","60612  >  443 [ACK] Seq=3368 Ack=5138 Win=501 Len=0 TSval=1247760883 TSecr=2323902731"
"4950","75.185325","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","75.185325000","[TCP Dup ACK 245#14] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681411889 TSecr=3899337116"
"4953","75.197122","10.0.0.14","159.124.42.26","TCP","68","75.197122000","36690  >  443 [ACK] Seq=10792 Ack=7955 Win=501 Len=0 TSval=2184758199 TSecr=1968351259"
"4956","75.238937","10.0.0.14","159.124.42.26","TLSv1.2","111","75.238937000","Application Data"
"4971","75.400183","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","75.400183000","[TCP Dup ACK 256#14] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681412104 TSecr=2970038552"
"4995","75.697667","10.0.0.14","159.124.42.26","TCP","68","75.697667000","36690  >  443 [ACK] Seq=10835 Ack=8027 Win=501 Len=0 TSval=2184758700 TSecr=1968351757"
"4997","75.758624","10.0.0.14","159.124.42.26","TLSv1.2","111","75.758624000","Application Data"
"5001","75.862174","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","75.862174000","60612  >  443 [ACK] Seq=3368 Ack=5226 Win=501 Len=0 TSval=1247762168 TSecr=2323903975"
"5002","75.862650","10.0.0.14","159.124.42.26","TLSv1.2","106","75.862650000","Application Data"
"5003","75.868870","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","160","75.868870000","Application Data"
"5012","76.003001","10.0.0.14","159.124.42.26","TCP","68","76.003001000","36690  >  443 [ACK] Seq=10916 Ack=8065 Win=501 Len=0 TSval=2184759005 TSecr=1968351992"
"5020","76.258401","10.0.0.14","159.124.42.26","TCP","80","76.258401000","[TCP Dup ACK 5012#1] 36690  >  443 [ACK] Seq=10916 Ack=8065 Win=501 Len=0 TSval=2184759260 TSecr=1968351992 SLE=8114 SRE=8186"
"5022","76.296144","10.0.0.14","159.124.42.26","TLSv1.2","106","76.296144000","Application Data"
"5034","76.464565","10.0.0.14","159.124.42.26","TCP","68","76.464565000","36698  >  443 [ACK] Seq=2139 Ack=1828 Win=501 Len=0 TSval=2184759467 TSecr=1968352428"
"5035","76.464656","10.0.0.14","159.124.42.26","TLSv1.2","135","76.464656000","Application Data"
"5042","76.540829","10.0.0.14","159.124.42.26","TCP","68","76.540829000","36690  >  443 [ACK] Seq=10916 Ack=8186 Win=501 Len=0 TSval=2184759543 TSecr=1968352596"
"5043","76.541017","10.0.0.14","159.124.42.26","TLSv1.2","135","76.541017000","Application Data"
"5044","76.541444","10.0.0.14","159.124.42.26","TLSv1.2","111","76.541444000","Application Data"
"5050","76.630487","10.0.0.14","159.124.42.26","TLSv1.2","111","76.630487000","Application Data"
"5053","76.697476","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","163","76.697476000","Application Data"
"5131","76.906991","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","76.906991000","60612  >  443 [ACK] Seq=3515 Ack=6486 Win=501 Len=0 TSval=1247763213 TSecr=2323905002"
"5383","77.977153","10.0.0.14","159.124.42.26","TLSv1.2","111","77.977153000","Application Data"
"5417","78.432217","2a06:c701:472d:c000:f796:c198:3a7:a863","2600:9000:2024:8600:e:4185:5680:93a1","TLSv1.2","156","78.432217000","Application Data"
"5418","78.433581","2a06:c701:472d:c000:f796:c198:3a7:a863","2600:9000:2024:8600:e:4185:5680:93a1","TLSv1.2","189","78.433581000","Application Data, Application Data"
"5426","78.506936","2a06:c701:472d:c000:f796:c198:3a7:a863","2600:9000:2024:8600:e:4185:5680:93a1","TCP","88","78.506936000","33124  >  443 [ACK] Seq=409 Ack=2138 Win=501 Len=0 TSval=2849260951 TSecr=3798777401"
"5431","78.527334","2a06:c701:472d:c000:f796:c198:3a7:a863","2600:9000:2024:8600:e:4185:5680:93a1","TCP","88","78.527334000","33124  >  443 [ACK] Seq=409 Ack=3166 Win=493 Len=0 TSval=2849260971 TSecr=3798777470"
"5432","78.528331","2a06:c701:472d:c000:f796:c198:3a7:a863","2600:9000:2024:8600:e:4185:5680:93a1","TLSv1.2","123","78.528331000","Application Data"
"5434","78.531783","2a06:c701:472d:c000:f796:c198:3a7:a863","2600:9000:2024:8600:e:4185:5680:93a1","TLSv1.2","123","78.531783000","Application Data"
"5501","79.482910","10.0.0.14","159.124.42.26","TCP","68","79.482910000","36690  >  443 [ACK] Seq=11112 Ack=8389 Win=501 Len=0 TSval=2184762485 TSecr=1968355504"
"5502","79.496734","10.0.0.14","159.124.42.26","TLSv1.2","111","79.496734000","Application Data"
"5511","79.596704","10.0.0.14","159.124.42.26","TLSv1.2","106","79.596704000","Application Data"
"5518","79.635119","10.0.0.14","159.124.42.26","TLSv1.2","271","79.635119000","Application Data"
"5521","79.662981","10.0.0.14","159.124.42.26","TCP","68","79.662981000","36690  >  443 [ACK] Seq=11396 Ack=8427 Win=501 Len=0 TSval=2184762665 TSecr=1968355728"
"5523","79.698418","10.0.0.14","159.124.42.26","TCP","68","79.698418000","36690  >  443 [ACK] Seq=11396 Ack=8476 Win=501 Len=0 TSval=2184762700 TSecr=1968355758"
"5524","79.698646","10.0.0.14","159.124.42.26","TLSv1.2","135","79.698646000","Application Data"
"5530","79.766909","10.0.0.14","159.124.42.26","TCP","68","79.766909000","36690  >  443 [ACK] Seq=11463 Ack=8519 Win=501 Len=0 TSval=2184762769 TSecr=1968355779"
"5548","79.962935","10.0.0.14","159.124.42.26","TCP","68","79.962935000","36690  >  443 [ACK] Seq=11463 Ack=8591 Win=501 Len=0 TSval=2184762965 TSecr=1968356012"
"5550","79.995060","10.0.0.14","159.124.42.26","TLSv1.2","111","79.995060000","Application Data"
"5555","80.038272","10.0.0.14","159.124.42.26","TLSv1.2","106","80.038272000","Application Data"
"5569","80.124082","10.0.0.14","159.124.42.26","TCP","68","80.124082000","36698  >  443 [ACK] Seq=2244 Ack=1915 Win=501 Len=0 TSval=2184763126 TSecr=1968356170"
"5570","80.124170","10.0.0.14","159.124.42.26","TLSv1.2","135","80.124170000","Application Data"
"5586","80.305324","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","80.305324000","[TCP Dup ACK 245#15] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681417009 TSecr=3899337116"
"5607","80.521230","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","80.521230000","[TCP Dup ACK 256#15] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681417225 TSecr=2970038552"
"5647","81.050671","10.0.0.14","159.124.42.26","TLSv1.2","139","81.050671000","Application Data"
"5656","81.137774","10.0.0.14","159.124.42.26","TLSv1.2","111","81.137774000","Application Data"
"5665","81.240020","10.0.0.14","159.124.42.26","TLSv1.2","111","81.240020000","Application Data"
"5704","81.738971","10.0.0.14","159.124.42.26","TCP","68","81.738971000","36690  >  443 [ACK] Seq=11663 Ack=8814 Win=501 Len=0 TSval=2184764741 TSecr=1968357759"
"5705","81.760731","10.0.0.14","159.124.42.26","TLSv1.2","111","81.760731000","Application Data"
"5771","82.679003","10.0.0.14","140.82.114.26","TCP","68","82.679003000","[TCP Keep-Alive] 37730  >  443 [ACK] Seq=31 Ack=27 Win=501 Len=0 TSval=2095789584 TSecr=80091915"
"5819","83.355935","10.0.0.14","159.124.42.26","TLSv1.2","106","83.355935000","Application Data"
"5826","83.426989","10.0.0.14","159.124.42.26","TCP","68","83.426989000","36690  >  443 [ACK] Seq=11744 Ack=8852 Win=501 Len=0 TSval=2184766429 TSecr=1968359490"
"5829","83.443051","10.0.0.14","159.124.42.26","TCP","68","83.443051000","36690  >  443 [ACK] Seq=11744 Ack=8901 Win=501 Len=0 TSval=2184766445 TSecr=1968359505"
"5830","83.443229","10.0.0.14","159.124.42.26","TLSv1.2","135","83.443229000","Application Data"
"5850","83.698992","10.0.0.14","34.237.73.95","TCP","68","83.698992000","[TCP Keep-Alive] 49870  >  443 [ACK] Seq=248 Ack=309 Win=501 Len=0 TSval=3771162323 TSecr=758266030"
"5857","83.798420","10.0.0.14","159.124.42.26","TLSv1.2","106","83.798420000","Application Data"
"5866","83.850787","10.0.0.14","34.237.73.95","TLSv1.2","316","83.850787000","Application Data"
"5868","83.861015","10.0.0.14","34.237.73.95","TLSv1.2","224","83.861015000","Application Data"
"5873","83.883020","10.0.0.14","159.124.42.26","TCP","68","83.883020000","36698  >  443 [ACK] Seq=2349 Ack=2002 Win=501 Len=0 TSval=2184766885 TSecr=1968359929"
"5874","83.883120","10.0.0.14","159.124.42.26","TLSv1.2","135","83.883120000","Application Data"
"5885","84.005635","10.0.0.14","34.237.73.95","TCP","68","84.005635000","49870  >  443 [ACK] Seq=653 Ack=579 Win=499 Len=0 TSval=3771162630 TSecr=758312634"
"5903","84.210957","10.0.0.14","104.121.10.34","TCP","68","84.210957000","[TCP Keep-Alive] 46628  >  443 [ACK] Seq=1313 Ack=13188 Win=501 Len=0 TSval=3059544188 TSecr=871198029"
"5931","84.498187","10.0.0.14","159.124.42.26","TLSv1.2","111","84.498187000","Application Data"
"5948","84.719126","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","84.719126000","60612  >  443 [ACK] Seq=3515 Ack=6566 Win=501 Len=0 TSval=1247771025 TSecr=2323912875"
"5964","85.200493","10.0.0.14","159.124.42.26","TCP","68","85.200493000","36690  >  443 [ACK] Seq=11854 Ack=9113 Win=501 Len=0 TSval=2184768202 TSecr=1968361262"
"5965","85.200612","10.0.0.14","159.124.42.26","TLSv1.2","111","85.200612000","Application Data"
"5985","85.425180","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","85.425180000","[TCP Dup ACK 245#16] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681422129 TSecr=3899337116"
"6004","85.598263","10.0.0.14","159.124.42.26","TLSv1.2","111","85.598263000","Application Data"
"6013","85.639711","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","85.639711000","[TCP Dup ACK 256#16] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=681422344 TSecr=2970038552"
