"No.","Time","Source","Destination","Protocol","Length","Time since reference or first frame","Info"
"3955","60.283838","10.0.0.14","159.124.42.26","TCP","68","60.283838000","36690  >  443 [ACK] Seq=7682 Ack=5824 Win=501 Len=0 TSval=2183513960 TSecr=1967107011"
"3956","60.284002","10.0.0.14","159.124.42.26","TLSv1.2","135","60.284002000","Application Data"
"3970","60.365349","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","60.365349000","[TCP Dup ACK 323#11] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=680167744 TSecr=3899337116"
"3991","60.582082","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","60.582082000","[TCP Dup ACK 396#11] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=680167961 TSecr=2970038552"
"3994","60.648072","10.0.0.14","159.124.42.26","TLSv1.2","106","60.648072000","Application Data"
"4000","60.710135","10.0.0.14","159.124.42.26","TLSv1.2","135","60.710135000","Application Data"
"4003","60.756420","10.0.0.14","159.124.42.26","TCP","68","60.756420000","36698  >  443 [ACK] Seq=1786 Ack=1480 Win=501 Len=0 TSval=2183514433 TSecr=1967107441"
"4032","61.268596","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","159","61.268596000","Application Data"
"4053","61.556918","10.0.0.14","159.124.42.26","TLSv1.2","111","61.556918000","Application Data"
"4062","61.626600","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","160","61.626600000","Application Data"
"4093","62.080433","10.0.0.14","159.124.42.26","TCP","68","62.080433000","36690  >  443 [ACK] Seq=7792 Ack=5968 Win=501 Len=0 TSval=2183515757 TSecr=1967108758"
"4094","62.086390","10.0.0.14","159.124.42.26","TLSv1.2","111","62.086390000","Application Data"
"4143","63.280048","10.0.0.14","159.124.42.26","TCP","68","63.280048000","36690  >  443 [ACK] Seq=7835 Ack=6040 Win=501 Len=0 TSval=2183516957 TSecr=1967110006"
"4146","63.313952","10.0.0.14","159.124.42.26","TLSv1.2","111","63.313952000","Application Data"
"4188","63.917349","10.0.0.14","159.124.42.26","TLSv1.2","106","63.917349000","Application Data"
"4198","64.028462","10.0.0.14","159.124.42.26","TCP","68","64.028462000","36690  >  443 [ACK] Seq=7916 Ack=6078 Win=501 Len=0 TSval=2183517705 TSecr=1967110708"
"4200","64.030110","10.0.0.14","159.124.42.26","TCP","68","64.030110000","36690  >  443 [ACK] Seq=7916 Ack=6127 Win=501 Len=0 TSval=2183517707 TSecr=1967110758"
"4201","64.030289","10.0.0.14","159.124.42.26","TLSv1.2","135","64.030289000","Application Data"
"4228","64.366509","10.0.0.14","159.124.42.26","TLSv1.2","106","64.366509000","Application Data"
"4237","64.431772","10.0.0.14","159.124.42.26","TCP","68","64.431772000","36698  >  443 [ACK] Seq=1824 Ack=1518 Win=501 Len=0 TSval=2183518108 TSecr=1967111157"
"4244","64.457796","10.0.0.14","159.124.42.26","TCP","68","64.457796000","36698  >  443 [ACK] Seq=1824 Ack=1567 Win=501 Len=0 TSval=2183518134 TSecr=1967111185"
"4245","64.457958","10.0.0.14","159.124.42.26","TLSv1.2","135","64.457958000","Application Data"
"4246","64.472406","10.0.0.14","159.124.42.26","TCP","68","64.472406000","36690  >  443 [ACK] Seq=7983 Ack=6186 Win=501 Len=0 TSval=2183518149 TSecr=1967111155"
"4247","64.475501","10.0.0.14","159.124.42.26","TLSv1.2","111","64.475501000","Application Data"
"4297","65.026275","10.0.0.14","159.124.42.26","TCP","68","65.026275000","36690  >  443 [ACK] Seq=8026 Ack=6258 Win=501 Len=0 TSval=2183518703 TSecr=1967111754"
"4302","65.067163","10.0.0.14","159.124.42.26","TLSv1.2","111","65.067163000","Application Data"
"4320","65.280565","10.0.0.14","159.124.42.26","TCP","68","65.280565000","36690  >  443 [ACK] Seq=8069 Ack=6330 Win=501 Len=0 TSval=2183518957 TSecr=1967112007"
"4322","65.314396","10.0.0.14","159.124.42.26","TLSv1.2","111","65.314396000","Application Data"
"4324","65.325552","10.0.0.14","159.124.42.26","TLSv1.2","821","65.325552000","Application Data"
"4325","65.328626","10.0.0.14","159.124.42.26","TLSv1.2","265","65.328626000","Application Data"
"4337","65.448454","10.0.0.14","159.124.42.26","TCP","68","65.448454000","36690  >  443 [ACK] Seq=9062 Ack=6373 Win=501 Len=0 TSval=2183519125 TSecr=1967112129"
"4342","65.485065","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","65.485065000","[TCP Dup ACK 323#12] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=680172864 TSecr=3899337116"
"4347","65.534880","10.0.0.14","159.124.42.26","TCP","68","65.534880000","36690  >  443 [ACK] Seq=9062 Ack=6445 Win=501 Len=0 TSval=2183519211 TSecr=1967112261"
"4350","65.566051","10.0.0.14","159.124.42.26","TLSv1.2","111","65.566051000","Application Data"
"4362","65.701762","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","65.701762000","[TCP Dup ACK 396#12] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=680173080 TSecr=2970038552"
"4385","66.116452","10.0.0.14","159.124.42.26","TCP","68","66.116452000","36690  >  443 [ACK] Seq=9105 Ack=6517 Win=501 Len=0 TSval=2183519793 TSecr=1967112759"
"4388","66.163528","10.0.0.14","159.124.42.26","TLSv1.2","111","66.163528000","Application Data"
"4390","66.188419","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","66.188419000","50310  >  443 [ACK] Seq=8138 Ack=4736 Win=501 Len=0 TSval=1246523169 TSecr=607142379"
"4409","66.523043","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","184","66.523043000","Application Data"
"4411","66.531368","10.0.0.14","159.124.42.26","TCP","68","66.531368000","36690  >  443 [ACK] Seq=9148 Ack=6589 Win=501 Len=0 TSval=2183520208 TSecr=1967113257"
"4412","66.531492","10.0.0.14","159.124.42.26","TLSv1.2","111","66.531492000","Application Data"
"4550","67.028085","10.0.0.14","159.124.42.26","TLSv1.2","111","67.028085000","Application Data"
"4574","67.328379","10.0.0.14","159.124.42.26","TCP","68","67.328379000","36690  >  443 [ACK] Seq=9234 Ack=6733 Win=501 Len=0 TSval=2183521005 TSecr=1967114008"
"4575","67.336808","10.0.0.14","159.124.42.26","TLSv1.2","111","67.336808000","Application Data"
"4598","67.616962","10.0.0.14","104.121.10.34","TLSv1.2","713","67.616962000","Application Data"
"4604","67.672181","10.0.0.14","54.243.239.188","TCP","80","67.672181000","[TCP Dup ACK 867#1] 42442  >  443 [ACK] Seq=3077 Ack=636 Win=64128 Len=0 TSval=2514242805 TSecr=613148230 SLE=713 SRE=714"
"4606","67.672856","10.0.0.14","54.243.239.188","TCP","80","67.672856000","42442  >  443 [ACK] Seq=3077 Ack=682 Win=64128 Len=0 TSval=2514242805 TSecr=613162239 SLE=713 SRE=714"
"4608","67.672891","10.0.0.14","54.243.239.188","TCP","68","67.672891000","42442  >  443 [ACK] Seq=3077 Ack=714 Win=64128 Len=0 TSval=2514242805 TSecr=613162239"
"4609","67.673107","10.0.0.14","54.243.239.188","TCP","68","67.673107000","42442  >  443 [FIN, ACK] Seq=3077 Ack=714 Win=64128 Len=0 TSval=2514242806 TSecr=613162239"
"4610","67.676734","10.0.0.14","159.124.42.26","TLSv1.2","106","67.676734000","Application Data"
"4617","67.742800","10.0.0.14","159.124.42.26","TCP","68","67.742800000","36690  >  443 [ACK] Seq=9315 Ack=6771 Win=501 Len=0 TSval=2183521419 TSecr=1967114467"
"4622","67.778287","10.0.0.14","159.124.42.26","TCP","68","67.778287000","36690  >  443 [ACK] Seq=9315 Ack=6820 Win=501 Len=0 TSval=2183521455 TSecr=1967114505"
"4623","67.778474","10.0.0.14","159.124.42.26","TLSv1.2","135","67.778474000","Application Data"
"4633","67.867648","10.0.0.14","104.121.10.34","TCP","68","67.867648000","46628  >  443 [ACK] Seq=1958 Ack=14922 Win=488 Len=0 TSval=3058298519 TSecr=869997594"
"4634","67.872881","10.0.0.14","104.121.10.34","TLSv1.2","735","67.872881000","Application Data"
"4676","68.139120","10.0.0.14","104.121.10.34","TCP","68","68.139120000","46628  >  443 [ACK] Seq=2625 Ack=16838 Win=501 Len=0 TSval=3058298791 TSecr=869997866"
"4678","68.142437","10.0.0.14","104.121.10.34","TCP","68","68.142437000","46628  >  443 [ACK] Seq=2625 Ack=19636 Win=501 Len=0 TSval=3058298794 TSecr=869997868"
"4680","68.145840","10.0.0.14","104.121.10.34","TCP","68","68.145840000","46628  >  443 [ACK] Seq=2625 Ack=22434 Win=501 Len=0 TSval=3058298797 TSecr=869997871"
"4682","68.147936","10.0.0.14","104.121.10.34","TCP","68","68.147936000","46628  >  443 [ACK] Seq=2625 Ack=25232 Win=501 Len=0 TSval=3058298799 TSecr=869997875"
"4686","68.164509","10.0.0.14","159.124.42.26","TLSv1.2","106","68.164509000","Application Data"
"4691","68.192378","10.0.0.14","104.121.10.34","TCP","68","68.192378000","46628  >  443 [ACK] Seq=2625 Ack=26375 Win=501 Len=0 TSval=3058298844 TSecr=869997878"
"4693","68.215028","10.0.0.14","159.124.42.26","TLSv1.2","135","68.215028000","Application Data"
"4700","68.280431","10.0.0.14","159.124.42.26","TCP","68","68.280431000","36698  >  443 [ACK] Seq=1996 Ack=1654 Win=501 Len=0 TSval=2183521957 TSecr=1967114959"
"4705","68.321534","10.0.0.14","140.82.112.26","TLSv1.2","97","68.321534000","Application Data"
"4734","68.776427","10.0.0.14","159.124.42.26","TLSv1.2","139","68.776427000","Application Data"
"4739","68.845160","10.0.0.14","159.124.42.26","TCP","68","68.845160000","36690  >  443 [ACK] Seq=9453 Ack=6934 Win=501 Len=0 TSval=2183522522 TSecr=1967115572"
"4740","68.845288","10.0.0.14","159.124.42.26","TLSv1.2","111","68.845288000","Application Data"
"4763","69.281474","10.0.0.14","159.124.42.26","TLSv1.2","111","69.281474000","Application Data"
"4773","69.496024","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","158","69.496024000","Application Data"
"4779","69.657380","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","69.657380000","50310  >  443 [ACK] Seq=8304 Ack=4808 Win=501 Len=0 TSval=1246526638 TSecr=607145886"
"4824","70.620410","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","70.620410000","[TCP Dup ACK 323#13] [TCP ACKed unseen segment] 57446  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=680177999 TSecr=3899337116"
"4831","70.820600","2a06:c701:472d:c000:f796:c198:3a7:a863","2407:30c0:182::aa72:3406","TCP","88","70.820600000","[TCP Dup ACK 396#13] [TCP ACKed unseen segment] 57458  >  443 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=680178199 TSecr=2970038552"
"4847","71.414174","10.0.0.14","159.124.42.26","TLSv1.2","106","71.414174000","Application Data"
"4855","71.532439","10.0.0.14","159.124.42.26","TCP","68","71.532439000","36690  >  443 [ACK] Seq=9577 Ack=7044 Win=501 Len=0 TSval=2183525209 TSecr=1967118205"
"4857","71.535776","10.0.0.14","159.124.42.26","TCP","68","71.535776000","36690  >  443 [ACK] Seq=9577 Ack=7093 Win=501 Len=0 TSval=2183525212 TSecr=1967118263"
"4858","71.535988","10.0.0.14","159.124.42.26","TLSv1.2","135","71.535988000","Application Data"
"4867","71.714230","10.0.0.14","159.124.42.26","TLSv1.2","270","71.714230000","Application Data"
"4875","71.820437","10.0.0.14","159.124.42.26","TCP","68","71.820437000","36690  >  443 [ACK] Seq=9846 Ack=7136 Win=501 Len=0 TSval=2183525497 TSecr=1967118507"
"4878","71.861437","10.0.0.14","159.124.42.26","TLSv1.2","106","71.861437000","Application Data"
"4883","71.935415","10.0.0.14","159.124.42.26","TCP","68","71.935415000","36698  >  443 [ACK] Seq=2034 Ack=1692 Win=501 Len=0 TSval=2183525612 TSecr=1967118653"
"4887","72.007784","10.0.0.14","159.124.42.26","TCP","68","72.007784000","36698  >  443 [ACK] Seq=2034 Ack=1741 Win=501 Len=0 TSval=2183525684 TSecr=1967118690"
"4888","72.007982","10.0.0.14","159.124.42.26","TLSv1.2","135","72.007982000","Application Data"
"4935","73.031828","10.0.0.14","159.124.42.26","TCP","68","73.031828000","36690  >  443 [ACK] Seq=9846 Ack=7208 Win=501 Len=0 TSval=2183526708 TSecr=1967119757"
"4936","73.038071","10.0.0.14","159.124.42.26","TLSv1.2","111","73.038071000","Application Data"
"5023","74.324448","10.0.0.14","159.124.42.26","TCP","68","74.324448000","36690  >  443 [ACK] Seq=9889 Ack=7280 Win=501 Len=0 TSval=2183528001 TSecr=1967121008"
"5024","74.331767","10.0.0.14","159.124.42.26","TLSv1.2","111","74.331767000","Application Data"
"5034","74.465501","10.0.0.14","159.124.42.26","TCP","68","74.465501000","36690  >  443 [ACK] Seq=9932 Ack=7339 Win=501 Len=0 TSval=2183528142 TSecr=1967121192"
"5037","74.504644","10.0.0.14","159.124.42.26","TLSv1.2","111","74.504644000","Application Data"
"5041","74.535233","10.0.0.14","159.124.42.26","TCP","68","74.535233000","36690  >  443 [ACK] Seq=9975 Ack=7411 Win=501 Len=0 TSval=2183528212 TSecr=1967121262"
"5043","74.535295","10.0.0.14","159.124.42.26","TCP","68","74.535295000","36690  >  443 [ACK] Seq=9975 Ack=7588 Win=500 Len=0 TSval=2183528212 TSecr=1967121262"
"5048","74.551688","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","74.551688000","50310  >  443 [ACK] Seq=8304 Ack=6258 Win=490 Len=0 TSval=1246531532 TSecr=607150783"
"5050","74.552365","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TCP","88","74.552365000","50310  >  443 [ACK] Seq=8304 Ack=6765 Win=493 Len=0 TSval=1246531533 TSecr=607150784"
"5055","74.606653","10.0.0.14","159.124.42.26","TLSv1.2","111","74.606653000","Application Data"
"5081","74.945374","2a06:c701:472d:c000:f796:c198:3a7:a863","2a03:2880:f242:c8:face:b00c:0:167","TLSv1.2","187","74.945374000","Application Data"
"5097","75.145501","10.0.0.14","159.124.42.26","TLSv1.2","106","75.145501000","Application Data"
"5103","75.208408","10.0.0.14","159.124.42.26","TCP","68","75.208408000","36690  >  443 [ACK] Seq=10056 Ack=7626 Win=501 Len=0 TSval=2183528885 TSecr=1967121935"
"5109","75.277402","10.0.0.14","159.124.42.26","TCP","68","75.277402000","36690  >  443 [ACK] Seq=10056 Ack=7675 Win=501 Len=0 TSval=2183528954 TSecr=1967122004"
"5111","75.277417","10.0.0.14","159.124.42.26","TCP","68","75.277417000","36690  >  443 [ACK] Seq=10056 Ack=7747 Win=501 Len=0 TSval=2183528954 TSecr=1967122004"
"5113","75.277458","10.0.0.14","159.124.42.26","TLSv1.2","135","75.277458000","Application Data"
"5115","75.296955","10.0.0.14","159.124.42.26","TLSv1.2","111","75.296955000","Application Data"
